UNIVERSIDADE,SEXO,GRUPO INSCRIÇÃO,VAGA CLASSIFICAÇÃO,PONTUAÇÃO,ENTRADA,COLOCAÇÕES,CURSO,MODALIDADE,TURNO,CIDADE
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,732.75,1,1,CIENCIAS NATURAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,593.98,1,16,CIENCIAS NATURAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,539.95,1,NAO INFORMADO,CIENCIAS NATURAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,620.40,1,11,CIENCIAS NATURAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,587.33,1,17,CIENCIAS NATURAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,609.03,1,13,CIENCIAS NATURAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,671.78,1,3,CIENCIAS NATURAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,627.86,1,9,CIENCIAS NATURAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,656.70,1,5,CIENCIAS NATURAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,716.94,1,2,CIENCIAS NATURAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,558.90,1,NAO INFORMADO,CIENCIAS NATURAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,G,621.52,1,2,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,755.02,1,3,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,587.66,1,4,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,694.50,1,18,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,I,603.79,1,11,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,690.73,1,20,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,750.84,1,4,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,557.50,1,7,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,F,595.32,1,1,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,A,724.31,1,10,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,722.79,1,11,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,A,747.76,1,5,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,655.16,1,29,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,737.51,1,7,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,I,589.60,1,2,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,I,515.09,1,6,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,707.32,1,16,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,I,606.87,1,10,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,542.81,1,10,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,C,648.47,1,1,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,688.07,1,21,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,720.57,1,13,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,600.40,1,2,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,A,681.08,1,23,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,649.22,1,30,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,720.83,1,12,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,C,644.75,1,2,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,553.59,1,8,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,697.47,1,17,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,673.55,1,24,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,667.85,1,25,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,564.87,1,3,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,H,601.79,1,1,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,637.25,1,1,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,A,685.21,1,22,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,543.00,1,9,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,782.08,1,2,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,558.95,1,6,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,717.90,1,15,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,G,644.38,1,1,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,543.84,1,4,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,597.61,1,3,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,J,612.11,1,1,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,I,636.50,1,7,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,735.59,1,8,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,728.18,1,9,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,782.17,1,1,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,I,605.95,1,1,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,660.26,1,27,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,692.27,1,19,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,513.24,1,5,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,658.11,1,28,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,I,631.44,1,8,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,718.87,1,14,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,745.69,1,6,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,580.80,1,5,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,D,592.02,1,1,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,667.79,1,26,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,I,625.99,1,9,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,539.88,1,11,CIENCIAS SOCIAIS,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,779.24,1,2,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,643.85,1,25,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,I,600.16,1,1,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,632.98,1,30,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,I,556.95,1,6,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,653.40,1,20,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,F,585.18,1,1,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,675.74,1,16,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,E,551.19,1,1,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,748.88,1,5,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,685.06,1,14,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,576.11,1,5,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,C,632.06,1,1,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,545.27,1,6,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,690.25,1,12,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,C,628.96,1,2,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,738.91,1,7,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,I,612.90,1,11,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,H,601.77,1,1,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,751.70,1,4,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,606.96,1,3,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,628.21,1,NAO INFORMADO,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,648.05,1,22,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,662.18,1,18,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,638.81,1,28,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,683.65,1,15,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,J,603.59,1,1,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,609.95,1,NAO INFORMADO,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,550.88,1,5,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,657.89,1,19,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,637.01,1,29,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,687.10,1,13,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,503.76,1,7,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,708.09,1,9,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,G,608.83,1,2,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,593.87,1,2,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,706.46,1,10,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,481.66,1,8,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,639.03,1,27,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,594.68,1,4,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,754.82,1,3,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,695.84,1,11,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,I,545.53,1,8,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,583.53,1,3,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,645.44,1,24,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,G,612.28,1,1,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,I,624.94,1,10,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,744.44,1,6,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,511.08,1,9,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,820.01,1,1,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,581.31,1,4,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,675.51,1,17,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,648.36,1,21,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,I,556.31,1,7,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,616.68,1,1,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,647.90,1,23,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,735.61,1,8,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,608.23,1,2,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,642.53,1,26,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,E,529.58,1,2,CIENCIAS SOCIAIS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,755.48,1,12,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,680.59,1,4,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,766.46,1,7,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,807.29,1,2,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,648.23,1,4,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,D,735.48,1,1,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,756.84,1,11,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,682.68,1,2,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,J,631.62,1,1,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,H,723.36,1,1,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,719.40,1,1,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,2,A,758.60,1,9,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,675.99,1,1,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,854.22,1,1,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,A,757.72,1,10,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,755.08,1,13,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,2,B,589.58,1,1,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,681.43,1,3,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,784.78,1,5,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,762.15,1,8,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,797.52,1,3,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,636.64,1,5,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,793.06,1,4,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,650.39,1,3,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,780.56,1,6,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,F,658.53,1,1,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,654.70,1,2,CINEMA E AUDIOVISUAL,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,780.43,1,6,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,755.92,1,14,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,751.43,1,1,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,755.04,1,15,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,4,D,623.96,1,1,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,793.67,1,1,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,717.29,1,1,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,762.37,1,13,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,778.01,1,7,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,739.71,1,4,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,678.17,1,6,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,776.58,1,8,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,730.20,1,5,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,791.78,1,4,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,688.95,1,2,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,782.65,1,5,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,793.23,1,2,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,769.19,1,9,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,H,728.46,1,1,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,740.48,1,3,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,744.83,1,2,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,793.21,1,3,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,8,B,678.50,1,1,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,J,672.25,1,1,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,679.73,1,3,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,678.55,1,4,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,767.03,1,11,COMUNICACAO SOCIAL JORNALISMO,BACHARELADO,MATUTINO,BELEM
