UNIVERSIDADE,SEXO,GRUPO INSCRIÇÃO,VAGA CLASSIFICAÇÃO,PONTUAÇÃO,ENTRADA,COLOCAÇÕES,CURSO,MODALIDADE,TURNO,CIDADE
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,665.02,2,7,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,562.32,2,7,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,653.58,2,2,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,720.96,2,12,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,738.52,1,4,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,746.24,1,2,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,831.75,1,10,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,722.77,1,7,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,822.67,1,15,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,741.88,1,3,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,8,H,567.42,1,1,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,785.53,1,5,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,846.91,1,5,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,867.70,1,1,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,748.99,1,1,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,857.19,1,2,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,803.92,1,2,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,828.41,1,11,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,834.75,1,8,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,833.12,1,9,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,C,815.12,1,1,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,815.06,1,1,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,836.64,1,7,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,823.20,1,14,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,2,A,856.81,1,3,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,821.99,1,16,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,723.51,1,6,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,G,806.72,1,1,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,821.57,1,18,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,10,J,540.96,1,1,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,821.70,1,17,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,825.75,1,13,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,826.54,1,12,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,841.26,1,6,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,10,F,602.49,1,1,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,787.64,1,4,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,792.31,1,3,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,854.17,1,4,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,2,B,734.36,1,1,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,6,D,692.16,1,1,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,821.13,1,19,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,817.94,1,20,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,782.19,1,6,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,772.75,1,7,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,725.58,1,5,CIÊNCIA DA COMPUTAÇÃO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,806.54,1,3,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,F,704.66,1,1,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,788.28,1,5,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,755.17,1,11,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,695.16,1,4,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,706.88,1,5,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,4,D,692.38,1,1,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,697.73,1,3,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,H,725.05,1,1,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,J,679.82,1,1,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,764.08,1,7,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,828.37,1,2,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,699.20,1,2,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,754.75,1,13,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,733.88,1,2,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,829.25,1,1,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,737.31,1,1,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,751.45,1,14,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,759.07,1,8,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,791.14,1,4,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,757.39,1,9,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,782.47,1,6,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,2,B,702.35,1,1,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,746.79,1,15,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,700.08,1,1,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,707.65,1,4,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,754.97,1,12,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,709.68,1,3,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,755.17,1,10,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,692.12,1,5,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,682.11,1,6,CIÊNCIAS BIOLÓGICAS,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,682.79,1,11,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,701.01,1,6,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,714.60,1,3,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,636.31,1,4,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,677.23,1,13,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,J,527.12,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,702.15,1,5,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,600.97,1,3,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,682.13,1,12,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,699.91,1,8,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,636.57,1,3,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,735.77,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,578.27,1,5,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,690.05,1,10,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,675.20,1,14,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,699.23,1,9,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,H,670.67,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,626.12,1,5,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,D,674.28,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,705.96,1,4,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,700.57,1,7,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,675.09,1,15,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,530.90,1,6,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,F,580.25,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,585.42,1,4,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,645.46,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,722.46,1,2,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,622.62,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,620.22,1,2,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,644.23,1,2,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,J,669.68,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,751.15,1,4,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,A,741.27,1,7,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,735.99,1,11,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,H,725.14,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,A,747.85,1,5,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,746.04,1,6,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,736.76,1,10,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,721.12,1,4,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,685.59,1,4,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,4,B,665.94,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,727.36,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,723.56,1,3,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,731.08,1,14,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,688.36,1,3,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,704.81,1,2,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,733.96,1,13,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,739.60,1,8,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,709.30,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,680.00,1,5,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,719.60,1,5,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,775.30,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,675.47,1,6,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,756.84,1,2,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,F,689.83,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,730.86,1,15,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,735.70,1,12,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,D,727.96,1,1,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,737.75,1,9,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,A,751.26,1,3,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,726.42,1,2,CIÊNCIAS BIOLÓGICAS,LICENCIATURA,MATUTINO,BELEM
